ID,Item,FailureMode,Effect,Severity,Occurrence,Detection,RPN,ActionPriority,File,Line
FMEA-11736,construct,Race condition in construct(),Incorrect system behaviour or safety-function failure originating in construct (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/benchmark/catch_constructor.hpp,38
FMEA-12208,BoundValueRef,Race condition in BoundValueRef(),Incorrect system behaviour or safety-function failure originating in BoundValueRef (function),7,3,6,126,medium,build-cov/_deps/catch2-src/third_party/clara.hpp,715
FMEA-5092,benchmarkFailed,Race condition in benchmarkFailed(),Incorrect system behaviour or safety-function failure originating in benchmarkFailed (function),7,3,6,126,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,13570
FMEA-5752,parse,Race condition in parse(),Incorrect system behaviour or safety-function failure originating in parse (function),7,3,6,126,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.cpp,2744
FMEA-11732,run,Race condition in run(),Incorrect system behaviour or safety-function failure originating in run (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/benchmark/catch_benchmark.hpp,57
FMEA-12212,setValue,Race condition in setValue(),Incorrect system behaviour or safety-function failure originating in setValue (function),7,3,6,126,medium,build-cov/_deps/catch2-src/third_party/clara.hpp,717
FMEA-5760,ColourGuard,Race condition in ColourGuard(),Incorrect system behaviour or safety-function failure originating in ColourGuard (function),7,3,6,126,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.cpp,3383
FMEA-5088,benchmarkEnded,Race condition in benchmarkEnded(),Incorrect system behaviour or safety-function failure originating in benchmarkEnded (function),7,3,6,126,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,13569
FMEA-11728,prepare,Race condition in prepare(),Incorrect system behaviour or safety-function failure originating in prepare (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/benchmark/catch_benchmark.hpp,48
FMEA-5764,CATCH_MOVE,Race condition in CATCH_MOVE(),Incorrect system behaviour or safety-function failure originating in CATCH_MOVE (function),7,3,6,126,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.cpp,3430
FMEA-5084,benchmarkStarting,Race condition in benchmarkStarting(),Incorrect system behaviour or safety-function failure originating in benchmarkStarting (function),7,3,6,126,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,13568
FMEA-5972,nextafter,Race condition in nextafter(),Incorrect system behaviour or safety-function failure originating in nextafter (function),7,3,6,126,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.cpp,5015
FMEA-12216,convertInto,Race condition in convertInto(),Incorrect system behaviour or safety-function failure originating in convertInto (function),7,3,6,126,medium,build-cov/_deps/catch2-src/third_party/clara.hpp,718
FMEA-11720,total,Race condition in total(),Incorrect system behaviour or safety-function failure originating in total (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/benchmark/catch_outlier_classification.hpp,22
FMEA-5772,use,Race condition in use(),Incorrect system behaviour or safety-function failure originating in use (function),7,3,6,126,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.cpp,3473
FMEA-5080,benchmarkPreparing,Race condition in benchmarkPreparing(),Incorrect system behaviour or safety-function failure originating in benchmarkPreparing (function),7,3,6,126,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,13567
FMEA-12220,BoundValueRef,Race condition in BoundValueRef(),Incorrect system behaviour or safety-function failure originating in BoundValueRef (function),7,3,6,126,medium,build-cov/_deps/catch2-src/third_party/clara.hpp,726
FMEA-5776,setTextAttribute,Race condition in setTextAttribute(),Incorrect system behaviour or safety-function failure originating in setTextAttribute (function),7,3,6,126,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.cpp,3497
FMEA-5780,use,Race condition in use(),Incorrect system behaviour or safety-function failure originating in use (function),7,3,6,126,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.cpp,3546
FMEA-5076,assertionEnded,Race condition in assertionEnded(),Incorrect system behaviour or safety-function failure originating in assertionEnded (function),7,3,6,126,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,13563
FMEA-5784,isColourImplAvailable,Race condition in isColourImplAvailable(),Incorrect system behaviour or safety-function failure originating in isColourImplAvailable (function),7,3,6,126,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.cpp,3610
FMEA-5072,assertionStarting,Race condition in assertionStarting(),Incorrect system behaviour or safety-function failure originating in assertionStarting (function),7,3,6,126,medium,build-cov/_deps/catch2-src/extras/catch_amalgamated.hpp,13562
FMEA-8256,approx,Race condition in approx(),Incorrect system behaviour or safety-function failure originating in approx (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/catch_approx.hpp,34
FMEA-10036,startNewMode,Race condition in startNewMode(),Incorrect system behaviour or safety-function failure originating in startNewMode (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_test_spec_parser.cpp,128
FMEA-10032,addTagPattern,Race condition in addTagPattern(),Incorrect system behaviour or safety-function failure originating in addTagPattern (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_test_spec_parser.cpp,122
FMEA-10028,addNamePattern,Race condition in addNamePattern(),Incorrect system behaviour or safety-function failure originating in addNamePattern (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_test_spec_parser.cpp,120
FMEA-8220,rangeToString,Race condition in rangeToString(),Incorrect system behaviour or safety-function failure originating in rangeToString (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/catch_tostring.hpp,528
FMEA-10024,separate,Race condition in separate(),Incorrect system behaviour or safety-function failure originating in separate (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_test_spec_parser.cpp,47
FMEA-8224,rangeToString,Race condition in rangeToString(),Incorrect system behaviour or safety-function failure originating in rangeToString (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/catch_tostring.hpp,535
FMEA-10020,CATCH_MOVE,Race condition in CATCH_MOVE(),Incorrect system behaviour or safety-function failure originating in CATCH_MOVE (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_test_spec_parser.cpp,39
FMEA-8236,equalityComparisonImpl,Race condition in equalityComparisonImpl(),Incorrect system behaviour or safety-function failure originating in equalityComparisonImpl (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/catch_approx.hpp,19
FMEA-8240,setMargin,Race condition in setMargin(),Incorrect system behaviour or safety-function failure originating in setMargin (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/catch_approx.hpp,21
FMEA-10012,newlineIfNecessary,Race condition in newlineIfNecessary(),Incorrect system behaviour or safety-function failure originating in newlineIfNecessary (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_xmlwriter.hpp,141
FMEA-8244,setEpsilon,Race condition in setEpsilon(),Incorrect system behaviour or safety-function failure originating in setEpsilon (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/catch_approx.hpp,23
FMEA-8248,Approx,Race condition in Approx(),Incorrect system behaviour or safety-function failure originating in Approx (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/catch_approx.hpp,26
FMEA-10008,writeDeclaration,Race condition in writeDeclaration(),Incorrect system behaviour or safety-function failure originating in writeDeclaration (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_xmlwriter.hpp,139
FMEA-8252,operator,Race condition in operator(),Incorrect system behaviour or safety-function failure originating in operator (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/catch_approx.hpp,33
FMEA-10004,applyFormatting,Race condition in applyFormatting(),Incorrect system behaviour or safety-function failure originating in applyFormatting (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_xmlwriter.hpp,137
FMEA-8204,CATCH_CONFIG_FALLBACK_STRINGIFIER,Race condition in CATCH_CONFIG_FALLBACK_STRINGIFIER(),Incorrect system behaviour or safety-function failure originating in CATCH_CONFIG_FALLBACK_STRINGIFIER (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/catch_tostring.hpp,139
FMEA-8260,Approx,Race condition in Approx(),Incorrect system behaviour or safety-function failure originating in Approx (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/catch_approx.hpp,42
FMEA-10000,ensureTagClosed,Race condition in ensureTagClosed(),Incorrect system behaviour or safety-function failure originating in ensureTagClosed (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_xmlwriter.hpp,133
FMEA-8268,hasExpression,Race condition in hasExpression(),Incorrect system behaviour or safety-function failure originating in hasExpression (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/catch_assertion_result.cpp,84
FMEA-9996,writeStylesheetRef,Race condition in writeStylesheetRef(),Incorrect system behaviour or safety-function failure originating in writeStylesheetRef (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_xmlwriter.hpp,131
FMEA-9992,writeAttribute,Race condition in writeAttribute(),Incorrect system behaviour or safety-function failure originating in writeAttribute (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_xmlwriter.hpp,118
FMEA-8280,Pattern,Race condition in Pattern(),Incorrect system behaviour or safety-function failure originating in Pattern (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/catch_test_spec.hpp,33
FMEA-9988,scopedElement,Race condition in scopedElement(),Incorrect system behaviour or safety-function failure originating in scopedElement (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_xmlwriter.hpp,93
FMEA-8288,NamePattern,Race condition in NamePattern(),Incorrect system behaviour or safety-function failure originating in NamePattern (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/catch_test_spec.hpp,51
FMEA-8292,matches,Race condition in matches(),Incorrect system behaviour or safety-function failure originating in matches (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/catch_test_spec.hpp,52
FMEA-9976,encodeTo,Race condition in encodeTo(),Incorrect system behaviour or safety-function failure originating in encodeTo (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_xmlwriter.hpp,39
FMEA-8296,serializeTo,Race condition in serializeTo(),Incorrect system behaviour or safety-function failure originating in serializeTo (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/catch_test_spec.hpp,54
FMEA-8304,TagPattern,Race condition in TagPattern(),Incorrect system behaviour or safety-function failure originating in TagPattern (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/catch_test_spec.hpp,61
FMEA-8308,matches,Race condition in matches(),Incorrect system behaviour or safety-function failure originating in matches (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/catch_test_spec.hpp,62
FMEA-9968,scoped,Race condition in scoped(),Incorrect system behaviour or safety-function failure originating in scoped (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_xmlwriter.cpp,256
FMEA-8312,serializeTo,Race condition in serializeTo(),Incorrect system behaviour or safety-function failure originating in serializeTo (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/catch_test_spec.hpp,64
FMEA-8156,getCurrentContext,Race condition in getCurrentContext(),Incorrect system behaviour or safety-function failure originating in getCurrentContext (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/catch_get_random_seed.cpp,16
FMEA-8116,enforceNotReservedTag,Race condition in enforceNotReservedTag(),Incorrect system behaviour or safety-function failure originating in enforceNotReservedTag (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/catch_test_case_info.cpp,71
FMEA-10092,add,Race condition in add(),Incorrect system behaviour or safety-function failure originating in add (function),7,3,6,126,medium,build-cov/_deps/catch2-src/src/catch2/internal/catch_reusable_string_stream.cpp,24
